"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"831","170","305","106","126","73","50","48","76","57","12","20","64","55","179","94","526","176","386","167","236","160","150","142","12","20","138","141","140","72","1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland"
"541","139","78","51","48","39","14","18","34","37","0","12","34","37","30","34","463","141","379","124","193","96","186","130","101","96","85","89","84","101","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"693","98","278","74","115","43","96","41","19","15","0","12","19","15","163","74","415","100","290","102","138","48","152","86","54","47","98","75","125","59","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"851","102","208","50","137","40","98","38","39","24","0","12","39","24","71","41","643","100","349","93","149","63","200","75","43","55","157","76","294","96","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"629","161","231","123","184","116","165","111","19","30","0","12","19","30","47","73","398","129","229","118","110","76","119","93","22","37","97","88","169","86","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"283","90","100","66","48","47","26","28","22","35","0","12","22","35","52","47","183","93","166","88","108","76","58","53","16","25","42","47","17","27","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"777","142","252","108","64","54","28","35","36","40","21","32","15","24","188","91","525","155","230","129","190","126","40","42","0","12","40","42","295","137","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"755","149","262","92","147","67","147","67","0","12","0","12","0","12","115","67","493","140","325","126","325","126","0","12","0","12","0","12","168","85","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"329","62","102","40","78","36","78","36","0","12","0","12","0","12","24","19","227","73","173","60","164","64","9","15","0","12","9","15","54","41","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"783","119","347","84","224","76","186","81","38","29","20","22","18","20","123","56","436","108","327","100","245","90","82","59","0","12","82","59","109","56","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"342","80","225","69","40","30","32","28","8","13","0","12","8","13","185","63","117","48","66","37","54","36","12","18","0","12","12","18","51","29","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"373","64","181","54","114","50","92","45","22","25","0","12","22","25","67","35","192","65","150","58","138","57","12","18","0","12","12","18","42","33","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"178","77","6","11","6","11","6","11","0","12","0","12","0","12","0","12","172","76","158","75","0","12","158","75","26","38","132","67","14","21","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"177","41","38","16","16","13","16","13","0","17","0","17","0","17","22","13","139","41","116","42","94","37","22","23","0","17","22","23","23","19","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"655","135","271","82","255","83","182","70","73","60","12","20","61","56","16","24","384","136","293","116","236","106","57","51","11","22","46","46","91","84","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"851","155","357","113","209","81","185","80","24","30","0","12","24","30","148","88","494","150","380","112","325","113","55","44","17","28","38","36","114","104","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"630","144","231","89","154","71","138","71","16","25","0","12","16","25","77","63","399","134","316","136","316","136","0","12","0","12","0","12","83","62","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"544","67","283","59","190","50","135","48","55","30","38","27","17","14","93","45","261","73","190","67","129","54","61","42","38","36","23","22","71","38","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"382","71","251","66","177","61","136","46","41","39","8","13","33","37","74","49","131","44","115","40","90","41","25","27","11","17","14","21","16","19","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"824","89","403","86","268","74","198","63","70","67","34","47","36","53","135","53","421","94","324","89","285","81","39","51","39","51","0","12","97","55","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"823","101","499","91","306","85","287","85","19","19","9","13","10","15","193","68","324","77","273","69","214","69","59","39","0","12","59","39","51","34","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"584","90","196","62","170","58","159","55","11","17","0","12","11","17","26","24","388","104","321","101","263","95","58","51","0","12","58","51","67","51","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"387","107","124","73","87","59","87","59","0","12","0","12","0","12","37","42","263","88","246","88","192","92","54","50","22","34","32","37","17","27","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"1002","148","433","98","259","98","231","92","28","33","0","12","28","33","174","82","569","152","326","116","288","112","38","44","19","31","19","30","243","113","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"725","133","399","112","267","82","118","76","149","86","92","69","57","57","132","86","326","148","251","131","84","74","167","117","18","30","149","112","75","87","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"1004","209","417","148","293","142","265","133","28","46","28","46","0","12","124","84","587","229","473","208","438","207","35","47","8","14","27","45","114","149","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"754","150","317","109","184","91","156","86","28","34","0","12","28","34","133","76","437","142","293","137","250","135","43","41","13","20","30","36","144","88","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
"2985","293","448","180","286","155","237","132","49","52","0","17","49","52","162","98","2537","271","1755","283","1243","273","512","199","214","100","298","184","782","237","1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland"
"769","126","468","129","339","128","279","125","60","56","15","25","45","50","129","93","301","111","225","110","205","106","20","38","0","12","20","38","76","49","1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland"
"487","150","154","85","35","49","26","41","9","18","9","18","0","12","119","79","333","145","64","66","44","58","20","34","0","12","20","34","269","140","1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland"
"535","170","63","58","7","15","0","12","7","15","0","12","7","15","56","57","472","167","363","172","306","168","57","54","0","12","57","54","109","97","1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland"
"789","169","137","79","35","39","0","12","35","39","0","12","35","39","102","77","652","160","275","126","166","94","109","79","24","42","85","65","377","143","1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland"
"787","126","352","98","208","94","113","74","95","70","0","12","95","70","144","68","435","125","359","115","261","104","98","63","8","14","90","62","76","57","1500000US240037302041","Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland"
"897","182","157","66","121","61","50","40","71","49","18","26","53","42","36","35","740","182","618","176","483","155","135","88","8","14","127","86","122","65","1500000US240037302042","Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland"
"358","115","179","96","159","92","112","81","47","49","0","12","47","49","20","23","179","100","87","86","66","87","21","27","0","12","21","27","92","60","1500000US240037302043","Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland"
"757","100","295","50","208","45","139","46","69","39","15","21","54","33","87","44","462","88","392","81","234","76","158","99","50","74","108","64","70","58","1500000US240037303001","Block Group 1, Census Tract 7303, Anne Arundel County, Maryland"
"378","97","132","68","47","33","47","33","0","12","0","12","0","12","85","67","246","86","195","75","163","71","32","30","32","30","0","12","51","50","1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland"
"1354","137","645","137","461","108","329","100","132","95","0","12","132","95","184","97","709","161","490","136","166","73","324","140","89","52","235","130","219","104","1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland"
"575","91","221","68","104","55","96","53","8","13","0","12","8","13","117","58","354","94","318","97","219","63","99","75","17","20","82","75","36","26","1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland"
"673","186","217","97","153","83","95","79","58","67","19","31","39","57","64","61","456","170","279","135","146","109","133","100","24","41","109","91","177","112","1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland"
"829","184","377","108","224","100","153","86","71","57","32","38","39","52","153","87","452","165","324","117","266","120","58","56","20","33","38","46","128","120","1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland"
"882","201","333","153","231","150","78","94","153","104","24","37","129","97","102","66","549","205","278","177","121","108","157","134","18","29","139","136","271","115","1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland"
"684","129","304","100","184","92","184","92","0","12","0","12","0","12","120","63","380","124","356","122","255","109","101","79","0","12","101","79","24","40","1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland"
"814","162","328","117","152","75","140","77","12","21","0","12","12","21","176","87","486","139","315","124","229","139","86","80","29","50","57","58","171","89","1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland"
