"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"1134","368","726","361","726","361","663","350","63","103","0","13","408","122","1500000US240037306012","Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland"
"1074","304","777","238","777","238","764","239","13","20","0","13","297","111","1500000US240037306013","Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland"
"1149","240","838","240","838","240","838","240","0","13","0","13","311","124","1500000US240037306014","Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland"
"1222","236","859","214","847","214","814","211","33","31","12","18","363","112","1500000US240037306031","Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland"
"1208","196","913","179","913","179","893","166","20","32","0","13","295","97","1500000US240037306032","Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland"
"2284","543","1310","302","1299","300","1275","304","24","32","11","18","974","326","1500000US240037306051","Block Group 1, Census Tract 7306.05, Anne Arundel County, Maryland"
"1573","469","1041","393","1027","393","972","399","55","53","14","23","532","217","1500000US240037306061","Block Group 1, Census Tract 7306.06, Anne Arundel County, Maryland"
"1354","273","833","273","833","273","776","252","57","63","0","13","521","148","1500000US240037306062","Block Group 2, Census Tract 7306.06, Anne Arundel County, Maryland"
"657","240","618","238","618","238","607","238","11","17","0","13","39","34","1500000US240037306063","Block Group 3, Census Tract 7306.06, Anne Arundel County, Maryland"
"551","220","359","182","359","182","359","182","0","13","0","13","192","112","1500000US240037307011","Block Group 1, Census Tract 7307.01, Anne Arundel County, Maryland"
"1072","273","839","252","839","252","754","217","85","70","0","13","233","153","1500000US240037307012","Block Group 2, Census Tract 7307.01, Anne Arundel County, Maryland"
"559","232","424","218","424","218","424","218","0","13","0","13","135","85","1500000US240037307013","Block Group 3, Census Tract 7307.01, Anne Arundel County, Maryland"
"1350","402","868","401","868","401","834","398","34","39","0","13","482","141","1500000US240037307021","Block Group 1, Census Tract 7307.02, Anne Arundel County, Maryland"
"482","218","274","145","256","147","241","155","15","30","18","36","208","109","1500000US240037307022","Block Group 2, Census Tract 7307.02, Anne Arundel County, Maryland"
"1280","222","1052","210","1052","210","1015","208","37","38","0","13","228","101","1500000US240037307023","Block Group 3, Census Tract 7307.02, Anne Arundel County, Maryland"
"1866","251","1148","142","1131","143","1070","136","61","41","17","14","718","173","1500000US240037308001","Block Group 1, Census Tract 7308, Anne Arundel County, Maryland"
"564","143","366","128","366","128","366","128","0","13","0","13","198","74","1500000US240037309011","Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland"
"608","134","349","88","337","83","337","83","0","13","12","19","259","76","1500000US240037309012","Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland"
"923","263","654","212","480","157","452","155","28","24","174","103","269","105","1500000US240037309013","Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland"
"2045","259","1438","236","1397","241","1364","237","33","27","41","31","607","116","1500000US240037309021","Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland"
"980","419","443","123","443","123","425","119","18","22","0","13","537","416","1500000US240037309022","Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland"
"1888","313","1347","288","1347","288","1342","288","5","10","0","13","541","166","1500000US240037310021","Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland"
"808","269","657","261","653","260","621","255","32","36","4","8","151","60","1500000US240037310022","Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland"
"1066","172","761","159","761","159","755","158","6","9","0","13","305","84","1500000US240037310031","Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland"
"2497","463","1727","330","1707","330","1645","306","62","85","20","22","770","223","1500000US240037310032","Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland"
"760","197","573","185","564","187","501","155","63","53","9","14","187","71","1500000US240037310041","Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland"
"1158","196","896","176","888","175","821","166","67","46","8","12","262","79","1500000US240037310042","Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland"
"1252","313","804","153","793","154","733","152","60","46","11","17","448","289","1500000US240037310043","Block Group 3, Census Tract 7310.04, Anne Arundel County, Maryland"
"1561","242","1217","202","1186","193","1179","194","7","11","31","43","344","105","1500000US240037311031","Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland"
"725","156","466","111","458","113","432","111","26","24","8","12","259","74","1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland"
"2129","372","1443","364","1424","365","1311","325","113","102","19","23","686","153","1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland"
"2321","526","1998","512","1955","523","1867","509","88","78","43","35","323","142","1500000US240037311041","Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland"
"1559","444","1120","415","1107","411","1099","412","8","13","13","20","439","110","1500000US240037311042","Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland"
"1235","204","779","162","756","158","712","138","44","47","23","30","456","146","1500000US240037311051","Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland"
"1426","242","1004","168","977","164","961","163","16","19","27","31","422","145","1500000US240037311052","Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland"
"2023","619","1615","481","1615","481","1531","470","84","95","0","13","408","199","1500000US240037311061","Block Group 1, Census Tract 7311.06, Anne Arundel County, Maryland"
"1294","274","1062","229","1035","233","1004","231","31","48","27","40","232","103","1500000US240037311062","Block Group 2, Census Tract 7311.06, Anne Arundel County, Maryland"
"439","185","226","145","226","145","226","145","0","13","0","13","213","111","1500000US240037311071","Block Group 1, Census Tract 7311.07, Anne Arundel County, Maryland"
"2078","297","1447","219","1447","219","1424","223","23","35","0","13","631","197","1500000US240037311072","Block Group 2, Census Tract 7311.07, Anne Arundel County, Maryland"
"1286","324","839","303","820","304","810","303","10","18","19","30","447","157","1500000US240037312011","Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland"
"1078","235","809","196","798","197","753","192","45","41","11","18","269","107","1500000US240037312012","Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland"
"787","333","684","324","646","318","620","317","26","39","38","44","103","59","1500000US240037312013","Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland"
"1639","352","1089","289","1089","289","1064","291","25","40","0","13","550","187","1500000US240037312014","Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland"
"1352","376","890","295","854","286","854","286","0","13","36","42","462","198","1500000US240037312051","Block Group 1, Census Tract 7312.05, Anne Arundel County, Maryland"
"1366","364","1201","350","1137","305","1128","305","9","18","64","94","165","101","1500000US240037312052","Block Group 2, Census Tract 7312.05, Anne Arundel County, Maryland"
"1334","493","898","353","898","353","822","309","76","75","0","13","436","200","1500000US240037312053","Block Group 3, Census Tract 7312.05, Anne Arundel County, Maryland"
"1257","315","899","280","857","279","857","279","0","13","42","68","358","126","1500000US240037312061","Block Group 1, Census Tract 7312.06, Anne Arundel County, Maryland"
"1148","256","779","249","779","249","761","251","18","28","0","13","369","123","1500000US240037312062","Block Group 2, Census Tract 7312.06, Anne Arundel County, Maryland"
"1894","390","1486","360","1475","358","1420","352","55","43","11","20","408","136","1500000US240037312071","Block Group 1, Census Tract 7312.07, Anne Arundel County, Maryland"
"686","190","503","152","503","152","503","152","0","13","0","13","183","99","1500000US240037312072","Block Group 2, Census Tract 7312.07, Anne Arundel County, Maryland"
"1050","609","856","610","856","610","856","610","0","13","0","13","194","134","1500000US240037312081","Block Group 1, Census Tract 7312.08, Anne Arundel County, Maryland"
"1440","347","1034","316","1034","316","1034","316","0","13","0","13","406","148","1500000US240037312082","Block Group 2, Census Tract 7312.08, Anne Arundel County, Maryland"
"679","188","492","175","476","165","476","165","0","13","16","26","187","96","1500000US240037312083","Block Group 3, Census Tract 7312.08, Anne Arundel County, Maryland"
"1779","429","1436","367","1436","367","1360","357","76","61","0","13","343","147","1500000US240037312091","Block Group 1, Census Tract 7312.09, Anne Arundel County, Maryland"
"2314","508","1881","436","1827","447","1589","335","238","245","54","45","433","216","1500000US240037312092","Block Group 2, Census Tract 7312.09, Anne Arundel County, Maryland"
"783","253","582","174","582","174","511","150","71","68","0","13","201","153","1500000US240037312101","Block Group 1, Census Tract 7312.10, Anne Arundel County, Maryland"
"902","381","519","320","519","320","487","328","32","48","0","13","383","148","1500000US240037312102","Block Group 2, Census Tract 7312.10, Anne Arundel County, Maryland"
"1605","299","1036","260","1036","260","961","239","75","73","0","13","569","158","1500000US240037313031","Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland"
"1424","494","754","385","754","385","643","356","111","96","0","13","670","261","1500000US240037313032","Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland"
"1068","300","767","250","767","250","699","263","68","73","0","13","301","117","1500000US240037313033","Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland"
"1406","332","920","262","920","262","887","254","33","38","0","13","486","171","1500000US240037313034","Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland"
"344","151","263","136","263","136","263","136","0","13","0","13","81","52","1500000US240037313061","Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland"
"972","265","812","247","778","239","728","245","50","46","34","39","160","104","1500000US240037313062","Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland"
"1285","244","661","181","661","181","638","180","23","25","0","13","624","189","1500000US240037313063","Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland"
"731","295","599","239","599","239","560","227","39","39","0","13","132","100","1500000US240037313064","Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland"
"1771","590","1154","320","1154","320","1140","323","14","22","0","13","617","360","1500000US240037313065","Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland"
"1512","244","1221","228","1221","228","1199","225","22","35","0","13","291","141","1500000US240037313071","Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland"
"1437","303","877","231","877","231","875","230","2","4","0","13","560","213","1500000US240037313072","Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland"
