"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"1061","615","367","375","0","13","34","54","34","54","35","53","88","83","14","22","49","57","34","53","34","53","28","34","0","13","17","29","0","13","0","13","0","13","0","13","694","413","1500000US245100702001","Block Group 1, Census Tract 702, Baltimore city, Maryland"
"490","245","98","108","29","43","0","13","0","13","0","13","0","13","0","13","23","34","16","28","0","13","0","13","0","13","0","13","0","13","30","51","0","13","0","13","392","162","1500000US245100702002","Block Group 2, Census Tract 702, Baltimore city, Maryland"
"382","252","62","69","36","58","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","41","0","13","0","13","0","13","0","13","0","13","0","13","0","13","320","197","1500000US245100702003","Block Group 3, Census Tract 702, Baltimore city, Maryland"
"1624","570","527","408","0","13","71","77","87","79","80","88","158","196","31","47","23","34","0","13","0","13","0","13","0","13","13","22","0","13","64","98","0","13","0","13","1097","311","1500000US245100702004","Block Group 4, Census Tract 702, Baltimore city, Maryland"
"1119","319","314","148","15","21","0","13","29","28","45","35","15","21","27","43","0","13","0","13","0","13","17","17","0","13","19","20","10","14","7","9","44","40","86","122","805","265","1500000US245100703001","Block Group 1, Census Tract 703, Baltimore city, Maryland"
"904","390","411","194","30","47","29","46","0","13","32","40","12","18","77","65","0","13","25","32","0","13","40","65","0","13","40","54","0","13","72","58","8","13","46","41","493","230","1500000US245100704001","Block Group 1, Census Tract 704, Baltimore city, Maryland"
"671","148","165","60","0","13","7","10","0","13","12","18","7","11","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","14","14","15","115","45","506","123","1500000US245100704002","Block Group 2, Census Tract 704, Baltimore city, Maryland"
"918","213","230","76","0","13","30","26","0","13","28","26","22","25","7","10","16","23","29","26","0","13","0","13","0","13","8","13","30","50","28","36","22","25","10","15","688","192","1500000US245100801011","Block Group 1, Census Tract 801.01, Baltimore city, Maryland"
"1227","348","377","208","22","36","15","23","17","28","54","73","9","16","0","13","18","28","10","16","14","22","61","77","40","47","13","20","12","18","0","13","22","36","70","56","850","273","1500000US245100801012","Block Group 2, Census Tract 801.01, Baltimore city, Maryland"
"1306","443","271","169","0","13","25","40","0","13","0","13","15","21","15","21","0","13","81","131","57","62","0","13","22","34","26","40","0","13","0","13","30","47","0","13","1035","308","1500000US245100801013","Block Group 3, Census Tract 801.01, Baltimore city, Maryland"
"498","221","103","65","0","13","34","51","0","13","0","13","0","13","0","13","14","22","0","13","0","13","12","19","0","13","0","13","0","13","19","20","24","38","0","13","395","174","1500000US245100801014","Block Group 4, Census Tract 801.01, Baltimore city, Maryland"
"902","314","279","200","66","89","0","13","0","13","16","26","0","13","30","44","0","13","31","30","39","42","32","44","0","13","7","12","0","13","0","13","58","92","0","13","623","174","1500000US245100801021","Block Group 1, Census Tract 801.02, Baltimore city, Maryland"
"1153","353","374","239","0","13","48","52","37","41","0","13","55","52","19","28","0","13","7","11","43","44","53","51","0","13","0","13","35","35","20","28","50","36","7","13","779","237","1500000US245100801022","Block Group 2, Census Tract 801.02, Baltimore city, Maryland"
"357","159","6","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","10","0","13","351","160","1500000US245100802001","Block Group 1, Census Tract 802, Baltimore city, Maryland"
"439","116","126","88","0","13","0","13","0","13","0","13","0","13","0","13","21","29","21","30","0","13","0","13","22","29","22","30","0","13","40","29","0","13","0","13","313","86","1500000US245100802002","Block Group 2, Census Tract 802, Baltimore city, Maryland"
"825","316","161","112","0","13","0","13","34","36","0","13","31","53","12","21","0","13","0","13","0","13","0","13","0","13","6","11","16","26","7","10","45","54","10","14","664","258","1500000US245100803011","Block Group 1, Census Tract 803.01, Baltimore city, Maryland"
"1275","484","417","317","12","17","38","56","10","17","24","28","0","13","19","22","0","13","47","41","0","13","0","13","39","59","41","62","23","25","1","2","66","59","97","82","858","272","1500000US245100803012","Block Group 2, Census Tract 803.01, Baltimore city, Maryland"
"604","281","192","133","0","13","13","21","19","31","0","13","13","20","0","13","9","16","18","26","24","46","0","13","27","31","0","13","0","13","20","30","26","32","23","41","412","229","1500000US245100803021","Block Group 1, Census Tract 803.02, Baltimore city, Maryland"
"986","337","210","169","61","59","30","37","0","13","13","21","0","13","13","21","8","12","18","27","13","22","0","13","13","22","27","31","0","13","0","13","0","13","14","22","776","234","1500000US245100803022","Block Group 2, Census Tract 803.02, Baltimore city, Maryland"
"1151","274","336","174","0","13","0","13","0","13","0","13","0","13","56","52","0","13","94","64","38","58","55","51","0","13","23","32","0","13","54","51","0","13","16","25","815","223","1500000US245100803023","Block Group 3, Census Tract 803.02, Baltimore city, Maryland"
"423","195","53","48","0","13","0","13","0","13","17","25","0","13","16","24","0","13","0","13","6","12","0","13","0","13","0","13","0","13","0","13","0","13","14","21","370","187","1500000US245100804001","Block Group 1, Census Tract 804, Baltimore city, Maryland"
"568","173","86","56","0","13","0","13","0","13","0","13","0","13","0","13","16","24","7","11","7","10","33","35","7","11","0","13","0","13","0","13","16","24","0","13","482","147","1500000US245100804002","Block Group 2, Census Tract 804, Baltimore city, Maryland"
"705","385","179","124","30","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","27","0","13","50","65","14","21","54","77","14","24","0","13","526","279","1500000US245100805001","Block Group 1, Census Tract 805, Baltimore city, Maryland"
"315","100","42","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","0","13","7","11","0","13","0","13","12","18","18","22","0","13","273","92","1500000US245100805002","Block Group 2, Census Tract 805, Baltimore city, Maryland"
"286","157","8","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","12","0","13","0","13","0","13","0","13","278","157","1500000US245100805003","Block Group 3, Census Tract 805, Baltimore city, Maryland"
"612","232","160","113","0","13","0","13","0","13","0","13","14","21","0","13","18","30","17","26","13","18","25","29","0","13","17","25","25","29","0","13","18","28","13","19","452","168","1500000US245100806001","Block Group 1, Census Tract 806, Baltimore city, Maryland"
"262","99","26","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","0","13","0","13","0","13","11","17","0","13","10","14","0","13","236","92","1500000US245100806002","Block Group 2, Census Tract 806, Baltimore city, Maryland"
"267","97","18","36","0","13","0","13","9","18","0","13","0","13","0","13","0","13","4","9","0","13","0","13","0","13","0","13","5","9","0","13","0","13","0","13","249","95","1500000US245100806003","Block Group 3, Census Tract 806, Baltimore city, Maryland"
"348","171","65","51","0","13","15","23","0","13","0","13","0","13","0","13","0","13","10","15","0","13","14","19","14","19","0","13","0","13","0","13","0","13","12","18","283","143","1500000US245100806004","Block Group 4, Census Tract 806, Baltimore city, Maryland"
"742","232","143","68","12","16","0","13","0","13","0","13","0","13","0","13","21","32","0","13","20","30","10","14","0","13","0","13","0","13","0","13","39","30","41","40","599","206","1500000US245100807001","Block Group 1, Census Tract 807, Baltimore city, Maryland"
"368","186","197","123","0","13","0","13","0","13","14","22","0","13","19","31","14","22","0","13","30","33","6","9","0","13","60","73","22","34","0","13","9","15","23","25","171","78","1500000US245100808001","Block Group 1, Census Tract 808, Baltimore city, Maryland"
"1805","534","818","304","22","30","121","113","111","80","98","107","47","44","0","13","135","90","61","90","15","22","66","51","0","13","60","47","4","8","3","9","27","39","48","61","987","274","1500000US245100808002","Block Group 2, Census Tract 808, Baltimore city, Maryland"
"1340","468","416","243","35","52","35","52","0","13","14","24","0","13","10","18","0","13","0","13","61","54","51","81","41","63","14","26","38","53","18","28","99","77","0","13","924","350","1500000US245100901001","Block Group 1, Census Tract 901, Baltimore city, Maryland"
"961","371","273","183","0","13","0","13","0","13","16","24","0","13","0","13","19","27","0","13","0","13","47","68","34","51","0","13","43","55","7","12","54","62","53","69","688","245","1500000US245100901002","Block Group 2, Census Tract 901, Baltimore city, Maryland"
"588","174","75","63","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","15","9","16","0","13","0","13","0","13","0","13","47","52","10","15","513","168","1500000US245100901003","Block Group 3, Census Tract 901, Baltimore city, Maryland"
"368","160","42","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","20","0","13","0","13","0","13","12","20","0","13","0","13","10","15","8","15","326","134","1500000US245100901004","Block Group 4, Census Tract 901, Baltimore city, Maryland"
"388","212","9","27","0","13","0","13","9","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","379","201","1500000US245100901005","Block Group 5, Census Tract 901, Baltimore city, Maryland"
"1386","358","261","156","8","34","0","13","68","59","0","13","5","8","0","13","0","13","54","72","16","26","5","10","0","13","0","13","17","27","0","13","77","64","11","17","1125","266","1500000US245100902001","Block Group 1, Census Tract 902, Baltimore city, Maryland"
"1765","447","366","198","27","37","0","13","0","13","51","78","18","28","0","13","0","13","25","38","21","32","0","13","26","39","26","43","63","66","0","13","55","66","54","68","1399","365","1500000US245100902002","Block Group 2, Census Tract 902, Baltimore city, Maryland"
"1004","332","200","149","40","54","15","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","46","75","44","71","9","15","46","73","0","13","804","231","1500000US245100903001","Block Group 1, Census Tract 903, Baltimore city, Maryland"
"1954","574","444","188","48","69","34","54","58","65","0","13","43","51","0","13","18","24","12","19","17","26","4","10","96","67","64","65","7","14","0","13","43","39","0","13","1510","496","1500000US245100903002","Block Group 2, Census Tract 903, Baltimore city, Maryland"
"1298","371","314","139","19","26","0","13","0","13","0","13","0","13","30","43","15","18","29","43","12","21","5","8","0","13","18","29","0","13","0","13","153","125","33","34","984","316","1500000US245100903003","Block Group 3, Census Tract 903, Baltimore city, Maryland"
"726","187","183","73","0","13","43","36","33","30","15","22","15","22","0","13","14","22","2","8","3","8","4","7","10","14","14","23","0","13","12","18","18","28","0","13","543","160","1500000US245100904001","Block Group 1, Census Tract 904, Baltimore city, Maryland"
"618","182","83","52","0","13","0","13","0","13","15","22","36","38","8","14","0","13","0","13","0","13","0","13","14","23","4","7","0","13","0","13","0","13","6","8","535","168","1500000US245100904002","Block Group 2, Census Tract 904, Baltimore city, Maryland"
"571","176","125","97","11","16","0","13","0","13","42","42","0","13","0","13","0","13","15","23","0","13","0","13","17","22","0","13","18","28","10","15","12","15","0","13","446","117","1500000US245100905001","Block Group 1, Census Tract 905, Baltimore city, Maryland"
"1044","256","293","115","0","13","33","25","8","13","13","15","32","34","9","13","31","30","29","33","19","26","33","36","0","13","10","11","15","16","6","9","46","36","9","13","751","202","1500000US245100905002","Block Group 2, Census Tract 905, Baltimore city, Maryland"
"609","312","127","145","0","13","0","13","0","13","0","13","0","13","18","28","0","13","0","13","0","13","0","13","0","13","45","65","0","13","0","13","64","75","0","13","482","200","1500000US245100906001","Block Group 1, Census Tract 906, Baltimore city, Maryland"
"1294","594","470","247","18","31","29","33","51","76","0","13","0","13","43","50","27","39","94","59","17","27","15","24","0","13","3","5","89","100","9","13","75","88","0","13","824","410","1500000US245100906002","Block Group 2, Census Tract 906, Baltimore city, Maryland"
"673","391","206","169","18","30","0","13","0","13","0","13","0","13","0","13","46","66","46","65","0","13","0","13","0","13","0","13","0","13","3","17","93","105","0","13","467","252","1500000US245100906003","Block Group 3, Census Tract 906, Baltimore city, Maryland"
"1414","717","286","208","59","90","0","13","0","13","0","13","52","78","30","45","0","13","0","13","0","13","0","13","0","13","30","44","0","13","18","33","56","86","41","61","1128","608","1500000US245100907001","Block Group 1, Census Tract 907, Baltimore city, Maryland"
"288","315","170","256","0","13","0","13","0","13","0","13","0","13","0","13","54","85","0","13","0","13","54","84","0","13","0","13","62","88","0","13","0","13","0","13","118","75","1500000US245100907002","Block Group 2, Census Tract 907, Baltimore city, Maryland"
"801","430","108","106","0","13","0","13","0","13","0","13","0","13","30","35","0","13","0","13","0","13","0","13","39","52","0","13","39","50","0","13","0","13","0","13","693","371","1500000US245100907003","Block Group 3, Census Tract 907, Baltimore city, Maryland"
"201","119","58","65","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","28","40","59","143","107","1500000US245100907004","Block Group 4, Census Tract 907, Baltimore city, Maryland"
"529","285","144","117","0","13","0","13","0","13","0","13","25","37","0","13","0","13","51","53","0","13","25","36","0","13","0","13","0","13","43","37","0","13","0","13","385","211","1500000US245100908001","Block Group 1, Census Tract 908, Baltimore city, Maryland"
"768","333","205","143","0","13","0","13","0","13","0","13","0","13","0","13","0","13","45","72","0","13","0","13","35","60","0","13","38","45","24","46","46","47","17","27","563","241","1500000US245100908002","Block Group 2, Census Tract 908, Baltimore city, Maryland"
"1000","290","112","78","56","57","0","13","0","13","0","13","0","13","22","32","0","13","0","13","0","13","0","13","0","13","0","13","26","42","0","13","8","16","0","13","888","256","1500000US245100908003","Block Group 3, Census Tract 908, Baltimore city, Maryland"
"697","329","204","191","0","13","0","13","0","13","57","90","0","13","0","13","58","90","0","13","0","13","0","13","0","13","23","25","0","13","19","29","47","62","0","13","493","233","1500000US245100909001","Block Group 1, Census Tract 909, Baltimore city, Maryland"
"1681","503","604","285","106","121","55","58","30","48","75","89","41","48","27","42","70","71","29","47","68","50","0","13","0","13","70","83","14","22","0","13","19","29","0","13","1077","300","1500000US245100909002","Block Group 2, Census Tract 909, Baltimore city, Maryland"
"531","192","38","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","0","13","0","13","5","9","0","13","23","27","3","5","0","13","493","180","1500000US245101001001","Block Group 1, Census Tract 1001, Baltimore city, Maryland"
"1127","261","174","103","0","13","0","13","60","55","18","26","0","13","9","13","10","15","21","32","0","13","2","3","2","4","31","35","3","5","1","4","17","21","0","13","953","189","1500000US245101001002","Block Group 2, Census Tract 1001, Baltimore city, Maryland"
"429","174","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","429","174","1500000US245101002001","Block Group 1, Census Tract 1002, Baltimore city, Maryland"
"1401","597","562","382","177","230","0","13","0","13","0","13","0","13","0","13","0","13","0","13","79","121","0","13","0","13","90","116","61","74","65","84","90","103","0","13","839","273","1500000US245101002002","Block Group 2, Census Tract 1002, Baltimore city, Maryland"
"1282","421","394","206","0","13","77","104","52","69","0","13","2","11","0","13","52","70","52","70","0","13","0","13","36","46","107","95","0","13","7","13","9","16","0","13","888","260","1500000US245101002003","Block Group 3, Census Tract 1002, Baltimore city, Maryland"
"2404","630","214","119","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","36","61","25","29","91","71","62","70","0","13","2190","543","1500000US245101003001","Block Group 1, Census Tract 1003, Baltimore city, Maryland"
"1297","314","471","189","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","71","63","400","183","826","264","1500000US245101101001","Block Group 1, Census Tract 1101, Baltimore city, Maryland"
"630","193","140","97","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","61","55","79","85","490","190","1500000US245101101002","Block Group 2, Census Tract 1101, Baltimore city, Maryland"
"917","241","165","108","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","29","153","102","752","207","1500000US245101101003","Block Group 3, Census Tract 1101, Baltimore city, Maryland"
"893","212","231","68","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","209","61","22","28","662","201","1500000US245101102001","Block Group 1, Census Tract 1102, Baltimore city, Maryland"
"813","256","134","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","23","30","111","58","679","250","1500000US245101102002","Block Group 2, Census Tract 1102, Baltimore city, Maryland"
"1043","343","147","84","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","15","126","82","896","339","1500000US245101102003","Block Group 3, Census Tract 1102, Baltimore city, Maryland"
"1274","314","306","162","10","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","123","94","173","136","968","249","1500000US245101102004","Block Group 4, Census Tract 1102, Baltimore city, Maryland"
"537","142","75","57","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","27","43","48","45","462","149","1500000US245101102005","Block Group 5, Census Tract 1102, Baltimore city, Maryland"
"1531","609","348","200","0","13","0","13","0","13","0","13","63","100","28","46","63","103","0","13","0","13","1","5","1","3","1","5","1","4","1","4","61","69","128","107","1183","539","1500000US245101102006","Block Group 6, Census Tract 1102, Baltimore city, Maryland"
"1529","600","441","375","61","52","16","30","24","42","0","13","59","95","13","21","13","21","0","13","0","13","10","16","0","13","0","13","61","98","0","13","149","172","35","56","1088","449","1500000US245101201001","Block Group 1, Census Tract 1201, Baltimore city, Maryland"
"738","163","156","84","0","13","0","13","0","13","0","13","14","24","0","13","0","13","0","13","0","13","0","13","31","46","0","13","0","13","0","13","55","50","56","50","582","142","1500000US245101201002","Block Group 2, Census Tract 1201, Baltimore city, Maryland"
"921","203","75","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","40","51","35","40","846","188","1500000US245101201003","Block Group 3, Census Tract 1201, Baltimore city, Maryland"
"1516","438","599","215","40","46","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","159","88","400","216","917","372","1500000US245101201004","Block Group 4, Census Tract 1201, Baltimore city, Maryland"
"963","165","304","111","27","25","6","8","8","12","10","11","0","13","0","13","13","11","11","9","10","11","14","12","10","10","0","13","48","55","7","12","54","64","86","49","659","99","1500000US245101202011","Block Group 1, Census Tract 1202.01, Baltimore city, Maryland"
"1135","339","548","305","17","13","40","60","11","10","0","13","0","13","0","13","20","14","14","15","0","13","5","7","4","8","0","13","0","13","0","13","380","307","57","31","587","154","1500000US245101202012","Block Group 2, Census Tract 1202.01, Baltimore city, Maryland"
"907","261","901","267","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","894","275","7","13","6","13","1500000US245101202021","Block Group 1, Census Tract 1202.02, Baltimore city, Maryland"
"582","141","372","147","0","13","0","13","30","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","233","115","109","69","210","82","1500000US245101202022","Block Group 2, Census Tract 1202.02, Baltimore city, Maryland"
"1725","315","1570","308","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1539","282","31","55","155","77","1500000US245101202023","Block Group 3, Census Tract 1202.02, Baltimore city, Maryland"
"1097","262","322","187","22","34","0","13","0","13","0","13","0","13","18","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","166","172","116","56","775","206","1500000US245101202024","Block Group 4, Census Tract 1202.02, Baltimore city, Maryland"
"700","233","401","163","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","289","143","112","87","299","174","1500000US245101202025","Block Group 5, Census Tract 1202.02, Baltimore city, Maryland"
"958","357","267","288","0","13","42","68","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","44","44","69","0","13","43","69","42","66","35","54","32","31","691","210","1500000US245101203001","Block Group 1, Census Tract 1203, Baltimore city, Maryland"
"768","222","223","165","28","33","9","13","0","13","17","27","21","31","29","45","0","13","29","46","0","13","0","13","18","33","0","13","0","13","0","13","20","26","52","49","545","200","1500000US245101203002","Block Group 2, Census Tract 1203, Baltimore city, Maryland"
"809","303","179","110","34","42","0","13","8","13","10","17","0","13","10","17","0","13","0","13","0","13","0","13","0","13","0","13","9","14","0","13","19","23","89","71","630","253","1500000US245101203003","Block Group 3, Census Tract 1203, Baltimore city, Maryland"
"1222","429","259","209","27","32","58","74","41","47","9","13","0","13","0","13","0","13","55","67","0","13","0","13","0","13","31","49","0","13","0","13","34","42","4","7","963","288","1500000US245101203004","Block Group 4, Census Tract 1203, Baltimore city, Maryland"
"723","204","167","104","30","33","0","13","12","16","15","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","0","13","0","13","103","79","0","13","556","169","1500000US245101204001","Block Group 1, Census Tract 1204, Baltimore city, Maryland"
"943","248","270","119","0","13","0","13","0","13","23","28","0","13","0","13","27","30","65","65","0","13","8","12","16","26","29","30","37","30","0","13","51","47","14","16","673","170","1500000US245101204002","Block Group 2, Census Tract 1204, Baltimore city, Maryland"
"856","215","179","68","3","9","0","13","8","11","2","7","18","20","2","7","18","20","8","12","0","13","3","8","0","13","3","7","13","15","18","24","29","21","54","29","677","186","1500000US245101205001","Block Group 1, Census Tract 1205, Baltimore city, Maryland"
"1488","341","346","177","38","46","44","63","4","7","17","25","49","39","13","14","10","17","17","24","48","42","0","13","0","13","23","36","0","13","0","13","60","33","23","35","1142","276","1500000US245101205002","Block Group 2, Census Tract 1205, Baltimore city, Maryland"
"869","224","154","94","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","23","26","0","13","0","13","0","13","0","13","0","13","0","13","131","91","715","203","1500000US245101206001","Block Group 1, Census Tract 1206, Baltimore city, Maryland"
"1003","264","103","79","8","19","0","13","0","13","35","53","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","22","18","38","45","900","228","1500000US245101206002","Block Group 2, Census Tract 1206, Baltimore city, Maryland"
"831","282","82","69","0","13","0","13","0","13","35","56","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","43","749","272","1500000US245101206003","Block Group 3, Census Tract 1206, Baltimore city, Maryland"
"576","129","71","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","21","32","50","30","505","118","1500000US245101207001","Block Group 1, Census Tract 1207, Baltimore city, Maryland"
"621","198","172","132","0","13","0","13","0","13","0","13","0","13","0","13","37","52","0","13","0","13","0","13","0","13","0","13","0","13","20","28","0","13","115","110","449","145","1500000US245101207002","Block Group 2, Census Tract 1207, Baltimore city, Maryland"
"753","226","140","90","32","24","16","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","37","42","11","18","0","13","44","52","0","13","613","218","1500000US245101207003","Block Group 3, Census Tract 1207, Baltimore city, Maryland"
"1680","473","410","299","0","13","0","13","0","13","38","57","14","20","0","13","0","13","0","13","86","70","61","67","2","5","0","13","0","13","52","59","157","84","0","13","1270","362","1500000US245101301001","Block Group 1, Census Tract 1301, Baltimore city, Maryland"
"1580","663","598","345","64","110","46","72","0","13","27","46","0","13","0","13","0","13","0","13","57","73","40","64","39","48","0","13","0","13","0","13","325","275","0","13","982","391","1500000US245101301002","Block Group 2, Census Tract 1301, Baltimore city, Maryland"
"1061","339","207","128","0","13","0","13","27","44","0","13","0","13","7","13","0","13","36","47","7","14","0","13","0","13","0","13","0","13","0","13","130","112","0","13","854","266","1500000US245101302001","Block Group 1, Census Tract 1302, Baltimore city, Maryland"
"450","180","42","47","17","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","38","0","13","408","175","1500000US245101302002","Block Group 2, Census Tract 1302, Baltimore city, Maryland"
"437","155","57","39","0","13","18","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","39","30","0","13","380","145","1500000US245101302003","Block Group 3, Census Tract 1302, Baltimore city, Maryland"
"579","374","181","231","61","75","0","13","0","13","0","13","0","13","0","13","0","13","34","54","0","13","0","13","34","53","0","13","35","55","0","13","0","13","17","27","398","197","1500000US245101302004","Block Group 4, Census Tract 1302, Baltimore city, Maryland"
"709","272","212","114","12","19","8","12","7","11","0","13","64","63","26","29","0","13","22","26","15","25","0","13","7","11","0","13","25","39","8","13","18","20","0","13","497","179","1500000US245101303001","Block Group 1, Census Tract 1303, Baltimore city, Maryland"
"484","247","68","53","8","12","0","13","3","9","4","10","8","12","3","9","3","9","0","13","6","10","13","21","9","13","0","13","0","13","0","13","6","8","5","7","416","229","1500000US245101303002","Block Group 2, Census Tract 1303, Baltimore city, Maryland"
"727","194","160","92","38","48","0","13","11","17","11","17","9","14","0","13","0","13","24","21","19","28","9","15","0","13","10","14","0","13","10","16","19","21","0","13","567","136","1500000US245101303003","Block Group 3, Census Tract 1303, Baltimore city, Maryland"
"658","280","166","103","0","13","12","16","21","23","9","14","0","13","12","18","13","18","25","24","60","63","0","13","0","13","2","5","2","4","0","13","10","16","0","13","492","205","1500000US245101304001","Block Group 1, Census Tract 1304, Baltimore city, Maryland"
"573","181","169","101","15","23","12","18","0","13","0","13","0","13","28","47","17","21","13","21","5","8","0","13","0","13","12","19","3","5","30","29","34","26","0","13","404","125","1500000US245101304002","Block Group 2, Census Tract 1304, Baltimore city, Maryland"
"698","284","143","80","0","13","25","26","0","13","12","20","0","13","0","13","0","13","0","13","0","13","35","32","12","18","13","20","0","13","0","13","46","40","0","13","555","227","1500000US245101304003","Block Group 3, Census Tract 1304, Baltimore city, Maryland"
"1128","225","119","94","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","14","111","95","1009","204","1500000US245101306001","Block Group 1, Census Tract 1306, Baltimore city, Maryland"
"689","179","143","106","8","13","9","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","0","13","0","13","0","13","0","13","0","13","15","18","103","102","546","150","1500000US245101306002","Block Group 2, Census Tract 1306, Baltimore city, Maryland"
"695","244","99","59","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","17","86","57","596","218","1500000US245101306003","Block Group 3, Census Tract 1306, Baltimore city, Maryland"
"993","221","283","107","46","37","23","22","16","24","0","13","0","13","62","76","6","11","17","26","0","13","8","12","0","13","0","13","0","13","22","33","40","40","43","39","710","155","1500000US245101306004","Block Group 4, Census Tract 1306, Baltimore city, Maryland"
"610","237","35","47","0","13","0","13","0","13","0","13","0","13","8","15","0","13","8","15","0","13","0","13","0","13","0","13","0","13","0","13","6","11","13","22","575","231","1500000US245101307001","Block Group 1, Census Tract 1307, Baltimore city, Maryland"
"858","267","293","168","0","13","13","22","13","22","11","16","0","13","11","16","0","13","0","13","0","13","0","13","12","19","0","13","0","13","0","13","28","30","205","158","565","181","1500000US245101307002","Block Group 2, Census Tract 1307, Baltimore city, Maryland"
"312","97","51","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","51","39","261","87","1500000US245101307003","Block Group 3, Census Tract 1307, Baltimore city, Maryland"
"527","194","27","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","26","10","16","500","199","1500000US245101307004","Block Group 4, Census Tract 1307, Baltimore city, Maryland"
"917","271","157","76","64","73","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","62","66","31","36","760","226","1500000US245101307005","Block Group 5, Census Tract 1307, Baltimore city, Maryland"
